0,0,539
0,0,538
1,0,537
1,0,534
2,0,536
2,0,540
2,0,546
7,0,550
16,0,191
26,0,191
36,2,191
48,2,191
58,2,191
68,2,191
78,2,191
89,2,191
99,2,191
109,2,191
121,2,191
133,2,191
144,2,191
155,3,191
166,3,191
178,3,537
190,3,561
201,3,572
212,3,572
224,3,553
235,3,531
247,3,501
259,3,191
270,5,191
281,5,191
292,5,191
304,5,191
316,5,191
327,5,191
338,5,191
350,5,191
361,5,191
372,6,191
385,6,191
396,6,191
407,6,192
418,6,192
430,6,193
441,6,193
453,6,194
464,6,195
476,6,196
487,7,198
498,7,198
509,7,201
522,7,203
533,7,205
544,7,205
556,7,207
567,7,207
578,7,207
590,8,208
602,8,207
613,8,207
624,8,207
635,8,207
648,8,207
659,8,208
670,8,208
681,8,208
693,9,208
704,9,208
716,9,208
728,9,208
739,9,208
750,9,208
761,9,208
773,9,208
785,9,208
796,9,209
807,11,209
820,11,211
832,11,212
844,11,212
858,11,213
870,11,217
882,11,218
894,11,223
907,13,573
920,13,591
932,13,593
945,13,593
957,13,599
969,13,597
983,13,597
995,13,595
1007,13,592
1020,14,590
1034,14,589
1048,14,589
1061,14,589
1075,14,595
1088,14,596
1101,14,594
1116,14,591
1129,15,587
1142,15,588
1156,15,588
1169,16,586
1183,16,577
1197,16,585
1210,16,581
1223,16,577
1236,16,582
1251,17,591
1264,17,581
1277,17,584
1291,17,592
1304,17,587
1318,17,592
1332,17,586
1345,17,584
1358,18,584
1372,18,585
1386,18,593
1399,18,588
1413,18,587
1426,18,590
1439,18,585
1454,18,579
1467,18,580
1480,19,578
1494,19,581
1507,19,579
1521,19,580
1534,19,578
1548,19,573
1561,19,576
1574,19,570
1589,20,578
1602,20,578
1615,20,583
1629,20,583
1642,20,586
1656,20,584
1670,20,580
1683,20,583
1696,20,577
1710,22,584
1724,22,582
1737,22,583
1751,22,585
1764,22,584
1778,22,580
1792,22,582
1805,22,581
1818,23,584
1831,23,579
1846,23,581
1859,23,583
1872,23,585
1886,23,574
1899,23,578
1913,23,575
1927,23,577
1940,24,578
1953,24,585
1967,24,576
1981,24,573
1994,24,580
2008,24,575
2021,24,576
2034,24,577
2049,24,580
2062,25,579
2075,25,578
2088,25,574
2102,25,576
2116,25,576
2129,25,577
2143,25,577
2156,25,574
2169,26,575
2184,26,573
2197,26,569
2210,26,569
2224,26,568
2237,26,569
2251,26,568
2265,26,566
2278,26,567
2291,27,568
2305,27,568
2319,27,568
2332,27,567
2345,27,566
2359,27,565
2372,27,579
2386,27,571
2400,27,572
2413,28,570
2426,28,570
2440,28,570
2454,28,573
2467,28,573
2481,28,574
2494,28,572
2507,28,571
2522,29,572
2535,29,565
2548,29,563
2562,29,565
2575,29,566
2589,29,563
2603,29,559
2616,29,558
2629,29,558
2643,30,560
2657,30,559
2670,30,561
2683,30,562
2697,30,561
2711,30,561
2724,30,564
2738,30,563
2751,30,564
2764,31,562
2779,31,565
