0,0,161
0,0,161
1,0,161
1,0,161
2,0,161
2,0,161
2,0,161
7,1,161
16,1,161
26,1,162
36,1,161
48,1,162
58,1,162
68,1,162
78,2,161
89,2,161
99,2,159
109,2,159
121,2,158
133,2,157
144,2,156
155,3,154
166,3,155
178,3,155
190,3,155
201,3,157
212,3,158
224,4,157
235,4,158
247,4,158
259,4,158
270,4,158
281,4,159
292,5,159
304,5,160
316,5,160
327,5,162
338,5,162
350,5,162
361,6,162
372,6,162
385,6,162
396,6,162
407,6,162
418,6,162
430,7,162
441,7,162
453,7,163
464,7,162
476,7,163
487,7,163
498,8,164
509,8,164
522,8,164
533,8,166
544,8,167
556,8,169
567,9,172
578,9,173
590,9,176
602,9,180
613,9,183
624,9,185
635,10,185
649,10,187
661,10,190
673,10,191
686,10,191
698,10,192
710,11,193
723,11,193
736,11,194
748,11,194
760,11,196
773,12,195
786,12,196
798,12,199
811,12,202
823,12,203
835,13,205
848,13,206
861,13,210
873,13,213
885,13,217
898,13,218
910,14,219
923,14,220
935,14,220
948,14,221
960,14,221
972,14,221
986,15,222
998,15,221
1010,15,221
1024,15,221
1037,15,222
1051,16,223
1064,16,223
1078,16,223
1091,16,221
1104,16,223
1119,17,225
1132,17,225
1145,17,227
1159,17,228
1172,17,228
1186,18,228
1200,18,228
1213,18,228
1226,18,228
1240,18,228
1254,19,228
1267,19,228
1281,19,229
1294,19,229
1307,19,229
1321,20,229
1335,20,229
1348,20,229
1361,20,229
1375,20,230
1389,20,232
1402,21,234
1416,21,235
1429,21,236
1442,21,236
1457,21,236
1470,22,236
1483,22,236
1497,22,236
1510,22,236
1524,22,236
1538,23,236
1551,23,236
1564,23,236
1579,23,236
1592,23,236
1605,24,236
1618,24,236
1632,24,236
1646,24,237
1659,24,237
1673,24,237
1686,25,237
1699,25,237
1714,25,237
1727,25,237
1740,25,237
1754,26,237
1767,26,237
1781,26,237
1795,26,236
1808,26,236
1821,27,235
1835,27,235
1849,27,235
1862,27,235
1875,27,235
1889,27,236
1902,28,236
1916,28,236
1930,28,236
1943,28,236
1956,28,236
1970,29,236
1984,29,236
1997,29,236
2011,29,236
2024,29,236
2037,30,236
2052,30,236
2065,30,235
2078,30,234
2092,30,234
2105,30,234
2119,31,234
2132,31,234
2146,31,235
2159,31,235
2172,31,235
2187,32,235
2200,32,235
2213,32,235
2227,32,235
2240,32,235
2254,33,235
2268,33,235
2281,33,235
2294,33,235
2308,33,235
2322,33,235
2335,34,235
2349,34,235
2362,34,235
2375,34,234
2390,34,234
2403,35,234
2416,35,234
2429,35,234
2444,35,234
2457,35,235
2470,35,235
2484,36,235
2497,36,235
2511,36,235
2525,36,235
2538,36,235
2551,37,235
2565,37,236
2579,37,235
2592,37,235
2606,37,235
2619,37,235
2632,38,235
2647,38,235
2660,38,235
2673,38,234
2686,38,234
2700,39,235
2714,39,236
2727,39,235
2741,39,235
2754,39,235
2767,39,235
2782,40,235
2795,40,235
2808,40,235
2822,40,235
2835,40,235
