0,0,161
0,0,161
1,0,161
1,0,161
2,0,161
2,0,161
2,0,161
7,1,160
16,1,159
26,1,159
36,1,159
48,1,159
58,1,159
68,1,158
78,2,157
89,2,157
99,2,157
109,2,157
121,2,157
133,2,157
144,3,157
155,3,157
166,4,157
178,4,158
190,4,158
201,4,158
212,5,158
224,5,158
235,5,158
247,5,158
259,5,158
270,5,158
281,5,158
292,6,158
304,7,158
316,7,158
327,7,158
338,7,158
350,8,158
361,8,158
372,8,158
385,8,158
396,8,158
407,8,158
418,9,159
430,9,159
441,9,159
453,9,160
464,9,162
476,9,164
487,10,165
499,10,169
512,10,170
525,10,172
537,10,174
549,10,175
562,11,175
574,11,176
587,11,177
600,11,177
612,11,177
624,12,178
636,12,179
650,12,179
662,12,179
674,12,180
687,13,181
699,13,181
711,13,182
724,13,184
737,13,186
749,13,188
761,14,191
774,14,194
787,14,196
799,14,199
812,14,202
824,15,202
836,15,203
849,15,204
862,15,203
874,15,203
886,15,203
899,16,203
911,16,203
924,16,203
936,16,204
949,16,203
961,17,204
973,17,204
987,17,205
999,17,205
1011,17,206
1025,18,206
1038,18,206
1052,18,208
1065,18,209
1079,18,209
1092,18,209
1105,19,209
1120,21,209
1133,21,209
1146,21,209
1160,21,209
1173,22,209
1187,23,209
1201,23,209
1214,23,209
1227,23,209
1241,24,209
1255,24,210
1268,24,210
1282,24,212
1295,24,213
1308,25,215
1323,25,213
1336,25,215
1349,25,216
1362,25,215
1376,26,215
1390,26,215
1403,27,215
1417,27,215
1430,27,215
1443,28,214
1458,28,214
1471,28,214
1484,28,214
1498,28,214
1512,28,214
1525,29,214
1539,29,214
1552,29,214
1565,29,216
1580,29,216
1593,30,216
1606,30,216
1619,30,216
1633,30,216
1647,30,216
1660,31,216
1674,31,216
1687,32,216
1700,32,213
1715,32,213
1728,33,213
1741,33,213
1755,33,213
1768,33,213
1782,33,213
1796,33,213
1809,34,213
1822,34,213
1836,34,213
1850,34,214
1863,34,214
1876,35,214
1890,35,214
1903,35,214
1917,35,214
1931,35,214
