0,0,382
0,0,380
1,0,381
1,0,380
2,0,380
2,0,378
2,0,377
7,0,376
16,0,371
26,0,397
36,1,402
48,1,416
58,1,416
68,1,413
78,1,412
89,1,460
99,2,463
109,2,448
121,2,515
133,2,515
144,2,438
155,3,437
166,3,405
178,3,438
190,3,450
201,3,423
212,3,463
224,4,467
235,4,455
247,4,437
259,4,427
270,4,433
281,5,343
292,5,306
304,6,432
316,6,210
327,6,208
338,6,206
350,7,204
361,7,204
372,8,201
385,8,202
396,8,200
407,9,200
418,9,200
430,9,200
441,9,200
453,9,200
464,9,200
476,10,437
488,10,457
500,10,423
514,10,418
526,10,419
538,11,383
550,11,184
563,11,179
575,11,178
588,11,177
601,12,177
613,12,178
625,12,178
637,12,177
651,12,178
663,12,178
675,13,178
688,13,178
700,13,178
713,13,178
726,13,178
738,14,177
750,14,175
762,14,175
775,14,173
788,14,170
800,15,167
813,15,170
825,15,166
837,15,164
850,15,165
863,15,166
875,17,164
887,17,164
900,17,164
913,17,164
925,17,164
937,18,164
950,18,164
962,18,165
974,18,164
988,18,164
1000,19,164
1013,19,164
1027,19,164
1040,19,163
1054,19,164
1068,20,161
1081,20,161
1094,20,163
1107,20,163
1122,20,163
1135,21,164
1148,21,164
1162,21,163
1175,21,163
1189,22,165
1203,22,165
1216,22,166
1229,22,168
1243,22,170
1257,23,170
1270,23,170
1284,23,170
1297,23,170
1310,23,170
1325,24,170
1338,24,170
1351,24,169
1364,24,170
1379,24,170
1392,25,169
1405,25,169
1419,25,170
1432,25,173
1446,26,174
1460,26,176
1473,26,180
1486,26,183
1500,26,187
1514,27,187
1527,27,187
1541,27,188
1554,27,188
1567,27,189
1582,28,189
1595,28,189
1608,28,189
1622,28,189
1635,28,189
1649,29,191
1662,29,191
1676,29,192
1689,29,192
1702,30,194
1717,30,196
1730,30,198
1743,30,201
1757,30,203
1770,31,203
1784,31,203
1798,31,203
1811,31,203
1824,31,203
1838,32,203
1852,32,203
1865,32,203
1879,32,203
1892,32,203
1905,33,203
1920,33,204
1933,33,204
1946,33,205
1959,34,205
1973,34,207
1987,34,208
2000,34,210
2014,34,211
2027,35,211
2040,35,211
2055,35,211
2068,35,211
2081,35,211
2095,36,211
2108,36,211
2122,36,211
2136,36,211
2149,36,211
2162,37,211
2176,37,211
2190,37,211
2203,37,212
2216,37,212
2230,38,214
2244,38,215
2257,38,217
2271,38,216
2284,38,216
2297,39,217
2312,39,217
2325,39,216
2338,39,216
2352,39,216
2365,40,216
2379,40,216
2393,40,216
2406,40,216
2419,40,216
2433,41,216
2447,41,216
2460,41,216
2473,41,217
2487,41,218
2500,42,218
2514,42,218
2528,42,218
2541,42,218
2554,42,218
2568,43,218
2582,43,218
2595,43,488
2609,43,496
2622,43,487
2635,44,485
2650,44,217
2663,44,217
2676,44,217
2690,44,217
2703,45,217
2717,45,217
2731,45,217
2744,45,218
2757,46,218
2770,46,218
2785,46,218
2798,46,218
2811,46,218
2825,46,401
2838,47,406
2852,47,384
2866,47,464
2879,47,481
2892,47,440
2906,48,407
2920,48,383
2933,48,295
2947,48,218
2960,48,218
2973,49,218
2988,49,218
3001,49,218
3014,49,219
3027,49,218
3041,50,219
3055,50,219
3068,50,219
3082,50,219
3095,50,219
3109,51,219
3123,51,381
3136,51,450
3149,51,461
3163,51,437
3177,52,452
3190,52,451
3204,52,218
3217,52,218
3230,52,218
3245,53,218
3258,53,218
3271,53,219
3284,53,219
3298,53,219
3312,54,219
3325,54,219
3339,54,219
3352,54,219
3365,54,219
3380,55,218
3393,55,219
3406,55,460
3420,55,457
3433,55,458
3447,56,452
3461,56,443
3474,56,219
3487,56,219
3501,56,219
3515,57,219
3528,57,219
3542,57,219
3555,57,219
3568,57,219
3582,58,219
3596,58,219
3609,58,255
3622,58,219
3636,58,219
3650,58,219
3663,59,219
3677,59,219
3690,59,478
3703,59,454
