0,0,404
0,0,402
1,0,403
1,0,400
2,0,399
2,0,400
2,0,401
7,0,409
16,0,415
26,0,428
36,0,425
48,1,457
58,1,438
68,1,434
78,1,431
89,1,433
99,1,478
109,2,477
121,2,461
133,2,434
144,2,435
155,2,424
166,3,430
178,3,432
190,3,447
201,3,446
212,3,453
224,3,444
235,4,441
247,4,446
259,4,456
270,4,205
281,4,205
292,4,504
304,5,527
316,5,513
327,5,472
338,5,454
350,5,457
361,6,432
372,6,419
385,6,181
396,6,178
407,6,176
418,6,174
430,7,174
441,7,174
453,7,173
464,7,172
476,7,172
487,7,177
498,8,172
509,8,172
522,8,173
533,8,173
544,8,173
556,8,173
567,9,239
578,9,188
590,9,186
602,9,185
613,9,182
624,9,178
635,10,172
649,10,168
661,10,162
673,10,163
686,10,157
698,11,157
710,11,157
723,11,157
736,11,157
748,11,158
760,11,157
773,12,157
786,12,157
798,12,157
811,12,158
823,12,157
835,13,157
848,13,454
861,13,478
873,13,484
885,13,469
898,14,444
910,14,433
923,14,448
935,14,177
948,14,156
960,14,156
972,15,156
986,15,156
998,15,156
1010,15,156
1024,15,156
1037,16,156
1051,16,156
1064,16,156
1078,16,156
1091,16,156
1104,17,156
1119,17,156
1132,17,156
1145,17,157
1159,18,157
1172,18,156
1186,18,156
1200,18,157
1213,18,157
1226,19,158
1240,19,158
1254,19,158
1267,19,159
1281,19,162
1294,20,165
1307,20,168
1321,20,170
1335,20,173
1348,20,175
1361,21,175
1375,21,175
1389,21,176
1402,21,177
1416,21,178
1429,22,178
1442,22,180
1457,22,180
1470,22,179
1483,23,181
1497,23,182
1510,23,183
1524,23,381
1538,23,400
1551,24,376
1564,24,409
1579,24,422
1592,24,425
1605,24,435
1618,25,435
1632,25,443
1646,25,444
1659,25,449
1673,25,455
1686,26,458
1699,26,454
1714,26,459
1727,26,466
1740,26,204
1754,27,453
1767,27,204
1781,27,205
1795,27,205
1808,27,206
1821,28,440
1835,28,454
1849,28,459
1862,28,438
1875,28,440
1889,29,448
1902,29,442
1916,29,433
1930,29,456
1943,30,466
1956,30,468
1970,30,469
