0,0,172
0,0,172
0,0,172
1,0,172
1,0,173
2,0,172
2,0,172
2,0,172
7,0,173
16,0,173
26,0,174
36,0,174
48,0,174
58,1,174
68,1,174
78,1,174
89,1,174
99,1,174
109,1,174
121,1,174
133,1,174
144,2,174
155,2,174
166,2,174
178,2,174
190,2,174
201,2,174
212,2,174
224,2,174
235,2,174
247,3,174
259,3,174
270,3,174
281,3,174
292,3,174
304,3,174
316,3,174
327,3,174
338,4,174
350,4,174
361,4,174
372,4,174
385,4,174
396,4,174
407,4,174
418,4,174
430,5,174
441,5,174
453,5,174
464,5,174
476,5,174
487,5,174
498,5,174
509,6,174
522,6,174
533,6,175
544,6,177
556,6,181
567,6,182
578,6,184
590,6,185
602,6,186
613,7,186
624,7,187
635,8,187
648,8,187
659,8,188
670,8,187
681,8,187
693,9,188
704,9,187
716,9,187
728,9,187
739,9,187
750,9,187
761,9,187
773,9,188
785,10,189
797,10,190
809,10,190
822,10,191
834,10,192
847,10,194
860,10,196
872,11,197
884,11,202
897,11,204
909,11,206
922,11,209
934,11,211
947,11,213
959,11,212
971,12,213
985,12,213
997,13,213
1009,13,213
1022,13,213
1036,13,213
1050,14,213
1063,14,213
1077,14,213
1090,14,213
1103,14,213
1118,14,213
1131,14,213
1144,15,213
1158,15,214
1171,15,215
1185,15,215
1199,15,216
1212,15,216
1225,15,216
1239,16,217
1253,16,218
1266,16,218
1280,16,218
1293,16,218
1306,16,218
1320,16,218
1334,17,218
1347,17,218
1360,17,218
1374,17,218
1388,17,218
1401,17,217
1415,17,217
1428,18,217
1441,18,217
1456,19,217
1469,19,218
1482,19,218
1496,19,218
1509,19,218
1523,20,218
1537,20,218
1550,20,218
1563,20,218
1576,20,218
1591,20,218
1604,20,218
1617,21,218
1631,21,218
1645,21,218
1658,21,218
1672,21,218
1685,21,218
1698,21,218
1713,22,218
1726,22,217
1739,22,218
1753,22,217
1766,22,217
1780,22,217
1794,22,218
1807,23,217
1820,23,217
1833,23,217
1848,23,218
1861,23,218
1874,23,218
1888,23,218
1901,24,218
1915,24,218
1929,24,218
1942,24,218
1955,24,218
1969,24,218
1983,24,218
1996,25,218
2010,25,218
2023,25,218
2036,25,219
2051,25,218
2064,25,218
2077,25,218
2091,25,218
2104,26,218
2118,26,218
2131,26,218
2145,26,218
2158,26,218
2171,26,218
2186,26,218
2199,27,218
2212,27,218
2226,28,218
2239,28,218
2253,28,218
2267,28,218
2280,28,218
2293,29,217
2307,29,218
2321,29,218
2334,29,218
2348,29,218
2361,29,218
2374,29,218
2388,30,218
2402,30,218
2415,30,218
2428,30,218
2442,30,218
2456,30,219
2469,30,218
2483,30,218
2496,31,218
2510,31,218
2524,31,218
2537,31,218
2550,31,218
2564,31,218
2578,31,218
2591,32,218
2605,32,218
2618,32,218
2631,32,218
2646,32,218
2659,32,218
2672,32,218
2685,33,218
2699,33,218
2713,33,218
2726,33,218
2740,33,218
2753,33,218
2766,33,218
2781,34,218
2794,34,218
2807,34,218
2821,34,218
2834,34,218
2848,34,218
2862,34,218
2875,34,218
2888,35,218
2902,35,218
2916,35,218
2929,35,218
2942,35,218
2956,35,218
2969,35,218
2983,36,218
2997,36,218
3010,36,218
3023,36,218
3037,36,216
3051,36,218
3064,36,218
3078,37,218
3091,37,218
3104,37,218
3119,37,218
3132,37,218
3145,37,218
3159,37,218
3172,38,218
3186,38,218
3200,38,218
3213,38,218
3226,38,218
3239,38,218
3254,38,218
3267,38,218
3280,39,218
3294,39,218
3307,39,218
3321,39,218
3335,39,218
3348,39,218
3361,39,218
3376,40,218
3389,40,218
3402,40,218
3416,40,218
3429,40,218
3443,40,218
3457,40,218
3470,40,218
3483,41,218
3496,41,218
3511,41,218
3524,41,218
3537,41,218
