0,0,168
0,0,168
1,0,168
1,0,168
2,0,168
2,0,168
2,0,168
7,1,168
16,1,168
26,1,169
36,1,169
48,1,169
58,1,169
68,1,169
78,1,169
89,1,169
99,2,169
109,2,169
121,2,169
133,2,169
144,2,168
155,2,169
166,2,168
178,2,169
190,3,169
201,3,169
212,3,169
224,3,169
235,3,169
247,3,169
259,3,169
270,3,170
281,4,170
292,4,172
304,4,172
316,4,172
327,4,173
338,4,174
350,4,175
361,5,177
372,5,180
385,5,183
396,5,186
407,5,189
418,5,190
430,5,192
441,5,193
453,6,194
464,6,196
476,6,196
487,6,196
498,6,198
509,6,198
522,6,199
533,6,199
544,7,202
556,7,202
567,7,202
578,7,202
590,7,202
602,7,202
613,7,202
624,8,202
635,8,203
648,8,204
659,8,206
670,8,206
681,8,207
693,8,208
704,8,211
716,9,213
728,9,217
739,9,220
750,9,223
761,9,224
773,9,228
785,9,227
796,9,229
807,10,229
820,10,229
832,10,229
844,10,230
858,10,230
870,10,230
882,10,230
894,11,230
907,11,230
920,11,230
932,11,230
945,11,230
957,11,230
969,11,230
983,12,230
995,12,230
1007,12,229
1020,12,231
1034,12,232
1048,12,232
1061,12,232
1075,13,234
1088,13,234
1101,13,234
1116,13,234
1129,13,234
1142,13,235
1156,13,235
1169,14,235
1183,14,235
1197,14,235
1210,14,235
1223,14,235
1236,14,235
1251,14,235
1264,15,235
1277,15,234
1291,15,235
1304,15,235
1318,15,235
1332,15,235
1345,16,235
1358,16,235
1372,16,235
1386,16,235
1399,16,235
1413,16,235
1426,16,235
1439,17,235
1454,17,235
1467,17,235
1480,17,235
1494,17,235
1507,17,235
1521,17,235
1534,18,235
1548,18,234
1561,18,234
1574,18,234
1589,18,234
1602,18,234
1615,18,234
1629,19,234
1642,19,234
1656,19,234
1670,19,234
1683,19,234
1696,19,234
1710,19,234
1724,20,234
1737,20,234
1751,20,234
1764,20,234
1778,20,235
1792,20,234
1805,20,234
1818,21,234
1831,21,234
1846,21,234
1859,21,234
1872,21,234
1886,21,234
1899,21,234
1913,22,235
1927,22,234
1940,22,234
1953,22,234
1967,22,234
1981,22,234
1994,22,234
2008,23,234
2021,23,234
2034,23,234
2049,23,234
2062,23,234
2075,23,234
2088,23,234
2102,24,234
2116,24,234
2129,24,234
2143,24,234
2156,24,234
2169,24,235
2184,24,235
2197,25,235
2210,25,234
2224,25,234
2237,25,234
2251,25,234
2265,25,234
2278,25,234
2291,26,234
2305,26,234
2319,26,234
2332,26,234
2345,26,234
2359,26,234
2372,26,234
2386,27,234
2400,27,234
2413,27,234
2426,27,235
2440,27,234
2454,27,234
2467,27,234
2481,28,234
2494,28,235
2507,28,235
2522,28,235
2535,28,235
2548,28,235
2562,28,235
2575,29,235
2589,29,235
2603,29,234
2616,29,234
2629,29,235
2643,29,234
2657,29,234
2670,29,234
2683,30,234
2697,30,234
2711,30,234
2724,30,234
2738,30,234
2751,30,234
2764,30,234
2779,31,234
2792,31,234
2805,31,234
2819,31,234
2832,31,234
2846,31,235
2860,31,234
2873,32,234
2886,32,234
2899,32,234
2914,32,234
2927,32,235
2940,32,234
2954,32,234
2967,33,234
2981,33,234
2995,33,234
3008,33,234
3021,33,234
3035,33,234
3049,33,234
3062,33,234
3076,34,235
3089,34,234
3102,34,234
3117,34,234
3130,34,234
3143,34,234
3156,34,234
3170,35,234
3184,35,234
3197,35,234
3211,35,235
3224,35,235
3237,35,235
3252,35,235
3265,35,235
3278,35,235
3292,36,235
3305,36,235
3319,36,234
3333,36,234
3346,36,234
3359,36,234
3373,36,234
3387,36,234
3400,37,234
3414,37,234
3427,37,234
3440,37,234
3454,37,234
3468,37,235
3481,37,234
3494,37,234
3509,37,234
3522,37,234
3535,38,234
3549,38,234
3562,38,234
3576,38,234
3590,38,235
3603,38,234
3616,38,234
3630,38,234
3644,38,234
3657,38,234
3671,39,234
3684,39,234
3697,39,235
3712,39,235
3725,39,235
3738,39,235
3751,39,235
3765,39,235
3779,39,235
3792,39,235
3806,39,235
3819,39,234
3832,40,235
3847,40,235
3860,40,235
3873,40,235
3887,40,235
3900,40,235
3914,40,235
3928,40,235
3941,40,235
3954,40,235
3968,40,235
3982,40,235
3995,40,235
4008,41,234
4022,41,235
4035,41,235
4049,41,235
4063,41,235
4076,41,236
4089,41,235
4103,41,235
4117,41,235
4130,41,235
4144,41,235
4157,41,235
4170,41,235
4185,41,235
4198,41,235
4211,41,235
4225,42,235
4238,42,235
4252,42,235
4265,42,235
4279,42,235
4292,42,235
4305,42,235
4320,42,235
4333,42,235
4346,42,235
4360,42,235
4374,42,235
4387,42,235
4401,42,235
4414,42,235
4427,42,235
4442,42,234
4455,42,234
4468,42,234
4482,43,235
4495,43,235
4509,43,235
4523,43,235
4536,43,235
4549,43,235
4562,43,235
4577,43,235
4590,43,235
4603,43,235
4617,43,235
4630,43,235
4644,43,235
4658,43,235
4671,43,235
4684,43,235
4698,43,235
4712,43,235
4725,43,235
4739,43,235
4752,43,235
4765,43,235
4780,43,235
4793,44,235
4806,44,235
4819,44,235
4833,44,235
4847,44,235
4860,44,235
4874,44,235
4887,44,235
4900,44,235
4915,44,234
4928,44,235
4941,44,235
4955,44,235
4968,44,235
4982,44,235
4996,44,235
5009,44,235
5022,44,235
5036,44,235
5050,44,235
5063,44,235
5076,44,235
5090,45,235
5103,45,235
5117,45,235
5131,45,235
5144,45,235
5157,45,235
5171,45,235
5185,45,235
5198,45,235
5212,45,235
5225,45,235
5239,45,235
5253,45,235
5266,45,235
5279,45,235
5293,45,235
5307,45,235
5320,45,235
5334,45,235
5347,45,235
5360,45,235
5374,45,235
5388,45,235
5401,45,235
5414,46,235
5428,46,235
5442,46,235
5455,46,235
5469,46,235
5482,46,235
5495,46,235
5510,46,235
5523,46,235
5536,46,235
5550,46,235
5563,46,235
5577,46,235
5591,46,235
5604,46,235
